PC1,PC2,label
-0.6391682409579454,-0.0769598727130456,0
-0.8401801851275198,0.03144769865604639,0
-0.7479174659387158,-0.07627032558561263,0
-0.7244573681799359,0.06543347932244445,0
-0.48988050958517293,-0.10584390699696038,0
-0.6698394387350479,0.11679481787084833,0
-0.7955707315330858,0.018235403399541644,0
-0.7212492681330626,-0.02501290142070432,0
-0.7068199062663392,0.009292809083443447,0
-0.8622270150156779,-0.028113425751845344,0
-0.7590677785176769,0.10460983334902901,0
-0.7210426181435978,-0.06326002196596137,0
-0.6331336140256602,0.025038839935852288,0
-0.45982706588245503,-0.07713317578783685,0
-0.5353432603655878,-0.06539770008027022,0
-0.7271163861651543,-0.10318538069870464,0
-0.723364139985435,0.03053344371384261,0
-0.7331190120199986,-0.11203914808317547,0
-0.6140177602434783,-0.1603849774251619,0
-0.6272464614765304,-0.0031798691891553495,0
-0.6316541262644632,-0.06061671483380811,0
-0.5416241703201023,0.03222266958888802,0
-0.49914981303468636,-0.12500130080599298,0
-0.4036045458597156,0.05463251401469483,0
-0.5920292900330982,-0.10591208639667998,0
-0.7487910782790909,-0.030309596382673498,0
-0.7077761831414909,-0.1277244427119104,0
-0.7126329842956839,-0.13331553826115228,0
-0.8216300500815176,-0.060468895615725826,0
-0.853310235998803,-0.0773885003554147,0
-0.7235082212747669,-0.034988280537197276,0
-0.8386554531739536,-0.020691657463231396,0
-0.8689134372501186,-0.08261017133172738,0
-1.186528075331851,-0.054082262521073114,0
-0.7536216082312183,0.049198710081869934,0
-0.7738558614766633,-0.03454725101691247,0
-0.8214604376963229,-0.05386416500914046,0
-0.7134547898232967,0.08691451412729359,0
-0.6731242678824425,-0.20287267256607713,0
-0.967774558476588,-0.012121728426628618,0
-0.7626971902704889,-0.09363401966507683,0
-0.7013087231690714,-0.07647880583345681,0
-0.9507708744978429,-0.06254405908987884,0
-0.8200971248563698,-0.023181895267905595,0
-0.6412059926726615,-0.17080985789025574,0
-0.4417045764291647,-0.07713203195177647,0
-0.6866647937120218,-0.0434833022320137,0
-0.7403867639036388,-0.1256083931175018,0
-0.7984754491678534,-0.11365074272623298,0
-0.7161460208633537,0.008528455303799136,0
-0.8553710851767241,-0.014553958011249786,0
-0.734627554612477,-0.0725860337642495,0
-0.8108881972181248,-0.0850946051014253,0
-0.9821552953488752,0.0856341820516728,0
-0.6366875929810091,-0.12201733786506729,0
-0.714259547551035,-0.033838837426283436,0
-0.6696444820790223,-0.05439557021445686,0
-0.8332412910230106,0.021604761352969806,0
-0.7355321438557335,-0.06777895878770149,0
-0.7214074157714143,0.003645657573510005,0
-0.7581976190242378,-0.012209849115699613,0
-0.8777587362466611,-0.030378114037535167,0
-0.7874602980728251,0.10966012828221582,0
-0.7114858462683248,0.00210456876286025,0
-0.6346373228955711,-0.028308988017605848,0
-0.5912026203214107,-0.0477941815202002,0
-0.7003023407038751,0.004932194453538923,0
-0.7591710552192715,-0.11245788414091434,0
-0.739283458860575,-0.11465619161650875,0
-0.7780924835460284,-0.04644615077225547,0
-0.6831431377942522,-0.013326578142123844,0
-0.9424952683798827,0.03382902898908884,0
-0.8453296462441313,0.09841780061080982,0
-0.6660439487484692,0.008392054370731893,0
-0.628735485450267,-0.013465958544573829,0
-0.6208501618909626,-0.05762317333011235,0
-0.761400572102429,-0.1914779729430785,0
-0.8856861620877017,-0.07512881602582547,0
-0.7222167923403501,-0.10582409205544356,0
-0.6437979307482192,-0.039683476292316756,0
-0.6974363501296631,-0.11373428610336923,0
-0.7081022245029264,0.030847798025562524,0
-0.7057806445119857,-0.04714536264034884,0
-0.6588221811297534,-0.00802253022491585,0
-0.7762139527432772,-0.10487949528324982,0
-0.7873521739499928,-0.08831074513071786,0
-0.7455991826658784,-0.1345327813561923,0
-0.6626757126583067,0.13247142214978672,0
-0.641328411242846,-0.09097473272924048,0
-0.5860081445002552,-0.0336039358616021,0
-0.6966923980592492,-0.08607295981929568,0
-0.8208470021879771,-0.05660142024778933,0
-0.8819097061728098,0.10005466151766525,0
-0.7585159630562598,-0.044651073144964866,0
-0.662269578659183,0.051870593234611795,0
-0.620431924043911,-0.051502545577182104,0
-0.7880829004558456,-0.0366352420630826,0
-0.6655545675253333,0.007793574197590742,0
-0.7661723987427533,-0.026233579133560204,0
-0.7767786300173822,-0.005574464078261095,0
-0.6803153357127135,0.025531471903094887,0
-0.8132877471775221,-0.012615319162690018,0
-0.775103537849716,-0.08949354839496892,0
-0.7250495196742734,-0.04576733892741448,0
-0.5289084082150937,-0.08361920875995646,0
-0.6312683219759596,-0.13661469605506082,0
-0.7696095766443641,-0.2299292008522534,0
-0.7155712734653383,-0.0521136996990628,0
-0.7165135816978065,-0.01698799957989934,0
-0.8301157872238796,-0.03920379725479393,0
-0.7351456818844899,-0.002449022939983952,0
-0.7034834256686577,-0.2312744558950029,0
-0.6019492075385383,-0.16409733046349162,0
-0.44244714820516656,-0.08490901738393644,0
-0.570671326312046,0.08863379201768304,0
-0.7635043202280367,0.015640013153499107,0
-0.7143313063660132,-0.1618782582832215,0
-0.7427646038353999,-0.14697144534771703,0
-0.6144500014097146,-0.09298595688151196,0
-0.6517545091614808,-0.21619613184418882,0
-0.6282485514498761,0.011986358921858153,0
-0.5701912545381804,-0.0026165657583600665,0
-0.472901678724491,-0.1676580388230407,0
-0.386984187809559,-0.14567078432272054,0
-0.6013100041745673,-0.2676212425601118,0
-0.7587308485058911,-0.14395955183804163,0
-0.6898835831686037,-0.13822885618820066,0
-0.7202368424614771,-0.2006268400167607,0
-0.8267152865192622,-0.18026354444138323,0
-0.8860072393082616,-0.10811446892481794,0
-0.7462267460701626,-0.015911204323890066,0
-0.858935529358301,0.01678418957276667,0
-0.8964287196714811,-0.2019791514480662,0
-1.183252759403577,-0.09560621645386998,0
-0.7743623069819803,-0.2366830945621997,0
-0.743756472800706,-0.1797661266822836,0
-0.8621989560142163,-0.13246921634781178,0
-0.7381169971703732,-0.17017090161078402,0
-0.7385111544432575,-0.3045749982158164,0
-1.00069129743174,-0.16426564274570335,0
-0.8322824071550056,0.02110469718025185,0
-0.7383751810185197,0.025601195515808518,0
-1.0178209663134163,0.09925207586822328,0
-0.863765462009393,-0.1773556731198628,0
-0.6557502493933349,-0.15875998623415938,0
-0.43529582563292873,-0.2480073549359716,0
-0.7158582241400431,-0.08293732713583837,0
-0.7441631783498606,-0.21316141656082346,0
-0.8444618397990575,-0.22427511175491677,0
-0.7505373546567075,-0.16073722008164862,0
-0.8958274130404631,-0.10342502031412353,0
-0.7171165289586603,-0.18669590127298769,0
-0.8461379864401686,-0.15451181323325613,0
-1.0058233016718585,-0.2778536494649506,0
-0.6657564739143211,-0.16215236026002222,0
-0.7617888960637995,-0.09085615952388174,0
-0.6698500809549978,-0.17503566562962963,0
-0.8661134537421785,-0.043571558193689616,0
-0.7779276324963126,-0.19997221743527563,0
-0.7708031928045832,-0.276293984668169,0
-0.774702596419601,-0.12128003425362857,0
-0.8952042600302302,-0.06513890054133009,0
-0.7717795062236487,-0.33646948108540653,0
-0.751805384506683,-0.18230603602057316,0
-0.6012742760106915,-0.18859801059586442,0
-0.6142472972479093,-0.18519095470945662,0
-0.6986410691456754,-0.14114126067976396,0
-0.7543709227855001,-0.2161241071587332,0
-0.7541615781682904,0.06480126576820303,0
-0.8242270965426184,-0.13927006522740473,0
-0.6519507828852072,-0.1585027715435353,0
-0.9402718774652371,-0.19087546698025573,0
-0.8883659641286274,-0.12761676664841065,0
-0.6615485502757451,-0.3090912493646289,0
-0.6094520315124811,-0.201609215190223,0
-0.6201403406161744,-0.18380204876141337,0
-0.7906766122105188,-0.21843933419999717,0
-0.8539705759784945,-0.18921394650380033,0
-0.7419239305735618,-0.11209319830354764,0
-0.6785209252414153,-0.19286830011164657,0
-0.7150497401366761,-0.12626624217438367,0
-0.6872615009352542,-0.2367733637990145,0
-0.7470085691255842,-0.1956790116234078,0
-0.6532894004933262,-0.14224655147140897,0
-0.7904932136157936,-0.1306174770792516,0
-0.8254140007456122,0.005551199439162502,0
-0.757605409830382,-0.18959551346228998,0
-0.6595877218229647,0.01741965910058127,0
-0.6857174479124125,-0.19267859501461668,0
-0.6309867186957367,-0.08781467564064065,0
-0.688995798768387,-0.1480886914531371,0
-0.8822683824899141,-0.017323123064224465,0
-0.9336970961515936,-0.12681946933979082,0
-0.7313894442399795,-0.1790741528053046,0
-0.638692321215466,-0.20236882467689643,0
-0.6419943037775763,-0.10478707178930625,0
-0.7584849910054909,-0.1702549943453749,0
-0.6619607428640599,-0.12642210122963507,0
-0.7657575900004339,-0.1923767732393984,0
-0.7936624092847285,-0.19526741541371298,0
-0.6978826754965376,-0.10314188927698661,0
-0.8454813184150324,-0.07837777967330616,0
-0.7980686013229205,-0.13863802524892074,0
-0.715193376664473,-0.11812259864807555,0
-0.5032379680262272,-0.14821827886257594,0
-0.6367779462592196,-0.20840464137995365,0
-0.7821795707148202,-0.11468029769448493,0
-0.7029291877581202,-0.2272611063705939,0
-0.7157333072889237,-0.16193671826495257,0
-0.9112789102770085,-0.0032402776854938515,0
-0.7741466285463849,-0.08632496940160976,0
-0.7450664168502212,0.00842317779916439,0
-0.6174759307705782,-0.17169932310804828,0
-0.4735720560528997,-0.17311336957416298,0
-0.49388872159982655,-0.27569592687886135,0
-0.7549445855770722,-0.18705859063465996,0
-0.709296926260751,-0.2377035803478914,0
-0.7718050715212861,-0.18106566325619808,0
-0.6030278677901417,-0.15359981367007072,0
-0.6759399969582721,-0.2122256584053929,0
-0.6419373598328164,-0.18149437408388752,0
-0.6141172665679112,-0.13913374461724168,0
-0.4956597558238534,-0.27287816333720893,0
-0.3479125702618165,-0.3151838986913983,0
-0.5871452178147444,-0.30482060347614176,0
-0.7674539361600865,-0.16322748543405918,0
-0.7135663799999479,-0.154029300298976,0
-0.7228793358871577,-0.11602439411424172,0
-0.8150103747752158,-0.09827644416619727,0
-0.8590600017554737,-0.16360451614614469,0
-0.7069023680536751,-0.14095641909882917,0
-0.8218108026886362,-0.18701940935149972,0
-0.8915526259934682,-0.14772754568194676,0
-1.1651715803438425,-0.04792503032298506,0
-0.7954105123594942,-0.19705960443145706,0
-0.7814372759595477,-0.08208396421915044,0
-0.8070669422502755,-0.17577596427286665,0
-0.6955031722906847,-0.21140880004218712,0
-0.6854804697847682,-0.290803591937023,0
-0.9456412744112919,-0.1646612403258012,0
-0.7501900158901896,-0.20286843866698498,0
-0.6161104456326468,-0.27332840736015585,0
-0.9495055509973505,-0.17704304549466834,0
-0.8039177836711765,-0.3014989447048366,0
-0.6197157095225285,-0.16841680360635722,0
-0.4487008181603032,-0.11046160403326641,0
-0.7016627960025218,-0.2946891622768608,0
-0.7233873847589976,-0.21743234625352542,0
-0.7970117734513866,-0.20750372018909005,0
-0.7096174750117251,-0.14303566954445554,0
-0.8301355411448141,-0.1540930222937966,0
-0.7189426165932498,-0.172848484375891,0
-0.8376339766160625,-0.023020090950985447,0
-0.9641149626430059,-0.07755386024784516,0
-0.6062155933231036,-0.2581808030401641,0
-0.7209563441998448,-0.22032471472629175,0
-0.6525167837216845,-0.20387223647053448,0
-0.7978717718305962,-0.19751672664431477,0
-0.7491182818862292,-0.22122167953896815,0
-0.7084540757687945,-0.24193873122437318,0
-0.742437535367237,-0.19259942708209918,0
-0.8391415036683977,-0.11188981699735008,0
-0.7302630161580997,-0.3406842187569217,0
-0.6612144167225482,-0.2559680846213558,0
-0.5942965968423819,-0.22633201775890063,0
-0.5699206686631274,-0.2938777522026537,0
-0.6321445243084606,-0.33095849525289167,0
-0.7115548622328601,-0.275695991164964,0
-0.7062992028289387,-0.22301905746731623,0
-0.7377996951592227,-0.2356622523891656,0
-0.6280995221475316,-0.2884365050163571,0
-0.8951491099259143,-0.19149031232737634,0
-0.8332603478769751,-0.2047950860129509,0
-0.645952764850797,-0.25747871205023964,0
-0.6278649113614309,-0.23739963552640517,0
-0.6279593190000483,-0.2309134426450745,0
-0.7769439977438807,-0.2838593107892111,0
-0.8146904775159557,-0.29652428560864125,0
-0.7090326034113725,-0.31453988325594395,0
-0.6331273204410046,-0.31012314820041753,0
-0.6787780831335409,-0.19647322072644016,0
-0.628632167317953,-0.26884392549458774,0
-0.7143082748628133,-0.26237345735942985,0
-0.6096748205748636,-0.17842351492334307,0
-0.7744283859875823,-0.31838253013487033,0
-0.7959970137754008,-0.21287788288320342,0
-0.7523004449995521,-0.23512577063020365,0
-0.6424750135497129,-0.19456983178117834,0
-0.654425607697122,-0.2146840418132279,0
-0.5765058700393727,-0.2998705185572894,0
-0.6821780937461102,-0.26497969188105264,0
-0.8525748668431588,-0.11558149524640218,0
-0.8968752611078131,-0.23616932047449538,0
-0.675788032471462,-0.30519805966494845,0
-0.6430442778199804,-0.23189974951829265,0
-0.6266294107767653,-0.15285487125048364,0
-0.770498843395287,-0.15462960434800574,0
-0.6538897033841121,-0.16536347776689364,0
-0.7215157909997805,-0.2378166014863184,0
-0.7798163675122305,-0.14257293997525927,0
-0.65930009657081,-0.24333647174977704,0
-0.8185615970444304,-0.19339834546512963,0
-0.7574803397343368,-0.12147012006758538,0
-0.6660885519713056,-0.23144369576237547,0
-0.49714219792086917,-0.12508807435497332,0
-0.5890370203104951,-0.21731352435819962,0
-0.7724889341886504,-0.18908568024160857,0
-0.7228256296412447,-0.22665069621066822,0
-0.6807986596005494,-0.21161839809406072,0
-0.8724049508708395,-0.08848552244209884,0
-0.7308918630925086,-0.24905477986259472,0
-0.6949834585954099,-0.12114869428707076,0
-0.5924543547284266,-0.20209902777815847,0
-0.41395643492798806,-0.287105603484268,0
-0.5430865285225238,-0.25488313207100033,0
-0.7211588023421437,-0.22471272184266033,0
-0.6902948817119341,-0.32220619983435056,0
-0.7499518755026726,-0.13350112817379417,0
-0.6087405030341047,-0.17845486363948074,0
-0.6003505303639897,-0.16787676497309106,0
-0.6586556700192945,-0.21765239936833217,0
-0.5397714324295821,-0.2876976179493173,0
-0.5005060273700117,-0.2523614853927014,0
-0.3649215280906268,-0.3047251910144675,0
-0.6395720766558914,-0.08007854192117145,0
-0.8208680514106295,0.09558154845274558,0
-0.732290315360118,-0.04563328037645792,0
-0.7137650903387806,-0.09637854548003578,0
-0.8391513369496494,0.02407813952490879,0
-0.9097927014665701,0.03316085788262962,0
-0.749115448337902,-0.10216513089546493,0
-0.8704376406160069,0.052994547930831575,0
-0.9017801537778546,-0.13198330542999945,0
-1.2553010329257817,0.20992452075455656,0
-0.8143713494861391,0.15597154621747883,0
-0.8459138783088411,0.16482759344665335,0
-0.846145118756226,-0.006192844510640659,0
-0.7207145342435156,-0.02832787996980143,0
-0.7566350210497641,-0.10021941135570459,0
-1.0130464401164156,0.24950717357038582,0
-0.7902676239560944,-0.14099444577640785,0
-0.7064273021996716,-0.03959520473183317,0
-0.9696105784721315,-0.0986293912763093,0
-0.8732512362660164,-0.009092410597993995,0
-0.6699318547785557,0.022323234786309626,0
-0.4615706117924916,-0.08671232569634328,0
-0.7053665254065246,-0.043735634727250686,0
-0.7940637165448662,-0.10462913173427134,0
-0.8679551084513175,0.09120781958702899,0
-0.741474441546092,-0.016457309140600517,0
-0.8852844112010837,0.05576669784641563,0
-0.7821302243493962,0.05059350697512699,0
-0.8246773916095982,-0.02341995545396813,0
-1.0052778147678216,0.07457302396005377,0
-0.6350906539553747,-0.007370391984991425,0
-0.7474177932247427,0.11868982566399289,0
-0.6947107592482005,-0.0748858437444882,0
-0.8472013103097034,-0.11494967371268999,0
-0.7746187216187991,-0.018624298055914312,0
-0.7848596691759155,-0.0386397151445879,0
-0.8033940145915629,0.05682609451600587,0
-0.8939871792629271,-0.17458544842777304,0
-0.7870552907470206,0.026922500618545054,0
-0.7266781365265309,-0.15872611467038927,0
-0.6720728533819634,0.03107969476492577,0
-0.6437271283845833,-0.06248921953335436,0
-0.7163844414334962,-0.02795133123379631,0
-0.8011480001344821,0.09893517844046916,0
-0.7396174144777724,0.09355195360459569,0
-0.8455517698486291,0.10970403453596113,0
-0.683018705263471,0.02799835113785604,0
-0.9575351423213382,0.08813614113304458,0
-0.8785076925696681,0.08084025469540165,0
-0.7124905960168643,-0.047285548915819944,0
-0.678613622565049,0.011297943054569104,0
-0.6870942565325889,0.0800904621691872,0
-0.8343580677920682,-0.012477057773725958,0
-0.8930949766957862,-0.004405893902927894,0
-0.7358331891421295,-0.0498531414093863,0
-0.6635900714970773,-0.026484317608743486,0
-0.7451427183324234,0.04349552535677931,0
-0.7114226794207054,-0.05300084611229156,0
-0.7601409919230769,-0.012566735110150955,0
-0.684860977932747,0.01922296430107546,0
-0.852525633272682,-0.04325590864346297,0
-0.8413036996494448,-0.06696216050136736,0
-0.7717598208593388,-0.03315873121957757,0
-0.6970653561920479,-0.04784230244854545,0
-0.7055294452601938,-0.05469867043625605,0
-0.6241558512200289,-0.16786210563321544,0
-0.7363729191285681,0.01773508117947572,0
-0.8427968855351473,0.04029611235455333,0
-0.9141930979791596,0.042822361471239405,0
-0.7471862097863662,-0.18733694516259414,0
-0.6617224689214717,0.005948292584137702,0
-0.6541186860531466,-0.10468403224602248,0
-0.797029051849293,-0.05009029240309204,0
-0.6883258098985665,0.03607763224747802,0
-0.7977150599634257,-0.0016861777049995148,0
-0.8019013546821624,-0.10316651142918844,0
-0.7169604353402739,0.01868049660920304,0
-0.8340735165258941,0.06480005907602784,0
-0.8051639995033498,-0.054289381838149964,0
-0.727052849626014,0.11658397570390779,0
-0.5462656835425375,-0.0466733403103878,0
-0.672578668295443,-0.14038595447515972,0
-0.7961724395377106,-0.19257753150078707,0
-0.7672625450247511,0.09841792773611421,0
-0.7544286758247809,0.09814869343539072,0
-0.8905137744649634,0.1858335995373394,0
-0.7785643577507477,0.07312321698415028,0
-0.7665723834935039,0.06418105751841244,0
-0.6608384143117629,-0.06374277633534975,0
-0.44733494206209795,-0.09264668166560998,0
-0.5933531519642008,0.10336136534046356,0
-0.7629610101291102,0.05642776225367754,0
-0.7490558471781807,0.1186419020065984,0
-0.7896043776451154,0.04403252127748286,0
-0.6598119810915882,-0.05933086719909369,0
-0.6661305230252822,0.06166549231470074,0
-0.6701851705806923,-0.03773020263987011,0
-0.623474591997053,0.0390784172264221,0
-0.5071895782804648,-0.18326973804258426,0
-0.39044797143718335,-0.2641781904662024,0
-0.6654738774251997,-0.11617058613189732,0
-0.8406957704785794,0.00954306583836994,0
-0.7819956913025555,0.0291656156395791,0
-0.7500809101758202,-0.03163867099656523,0
-0.8840084238214558,0.09876658018432592,0
-0.926099412996516,0.03867750578810733,0
-0.7380275098877904,-0.13366255554478962,0
-0.9147682207762297,0.0415126907271369,0
-0.9136339138223982,-0.19712821140806208,0
-1.2521857975422757,0.13697771241018294,0
-0.8349569301856742,0.06290810379929361,0
-0.8346540312541275,0.16044498880064736,0
-0.9196109194143334,0.05733168591151991,0
-0.7684418819352057,-0.05715405935518275,0
-0.7889033287458065,-0.01983633052031106,0
-1.0429839281751858,0.033268786797518435,0
-0.8213659021520839,0.008697091018590496,0
-0.7784581223288122,0.1251120378628927,0
-1.0311668044942333,-0.028364184088341515,0
-0.9097975831722174,0.07652651899068395,0
-0.7361164622030834,-0.06041486184686856,0
-0.5114847167690513,-0.03553909083910858,0
-0.7741156975174035,-0.11629740281916719,0
-0.867185071163057,0.022605503392453995,0
-0.9004776388650123,0.017643554431123358,0
-0.8167132134734298,0.01763481579191548,0
-0.9950696310537804,0.27379281859362353,0
-0.8436838518215637,0.041473600759643375,0
-0.9074619380651976,-0.16752341408154675,0
-1.058895479906469,0.016612707236719752,0
-0.6870302768572187,-0.03831697867013884,0
-0.808417322433692,-0.03608185389631681,0
-0.7169269691123168,-0.10196917044242729,0
-0.9244858475926828,0.028461063959243724,0
-0.8333978854132233,0.17152634076777487,0
-0.8224006267874914,-0.0820285490472488,0
-0.8422020831358262,0.09236964450544248,0
-0.9563147573083286,-0.014679068503735666,0
-0.826978014518611,-0.005876060987210207,0
-0.7636160817495502,-0.006746721952539992,0
-0.6724319889332809,-0.13206750881555,0
-0.6614556164988626,0.016896530337449936,0
-0.7293226190208234,0.07213928070497089,0
-0.8155087793148316,0.0588193921712861,0
-0.788248020628858,-0.04330522897590135,0
-0.7790438509665863,-0.1245229869948461,0
-0.7055630522100761,-0.07385239396190026,0
-0.9888562478512576,0.027535798314577007,0
-0.916500878538125,0.0008442431012055035,0
-0.6772535844272642,-0.04127527587970314,0
-0.6409724754533844,-0.05589687955747258,0
-0.6575296355738902,0.07482817678057552,0
-0.8269442256993929,-0.015766654808577044,0
-0.8841682986102781,-0.014664300003980587,0
-0.7427389629233425,-0.022467329511422374,0
-0.6618319765412297,-0.06113412006887105,0
-0.7220551049623506,-0.04318336154901501,0
-0.6497833015218759,-0.05207363145592383,0
-0.7415623761720971,-0.084448702493455,0
-0.649022461061238,-0.04173202134862466,0
-0.8143916903748567,0.04993704810148694,0
-0.7952840940443617,0.008457294958866678,0
-0.7485156293953309,-0.10348571446300031,0
-0.6972226439149138,0.17180622232792375,0
-0.693047507320142,-0.055842092195084625,0
-0.607741975702468,0.053473209708847134,0
-0.720748438693357,0.013787813550249587,0
-0.8438478004835601,-0.019207386189325774,0
-0.9014091508308001,0.07777004131704648,0
-0.7783940755648014,0.13575999085777057,0
-0.6492987998729807,-0.06752556589131913,0
-0.6170701619344089,-0.01654444679195938,0
-0.7487487993430061,-0.029927497644256545,0
-0.6589428567503185,-0.0638679939645394,0
-0.7661030195733062,-0.1516794011565749,0
-0.7932001132472145,-0.029569530240809553,0
-0.6638153631893385,0.02425951218868013,0
-0.8267313498706121,0.14591096271584814,0
-0.7682227277170642,-0.04658789382262896,0
-0.6866611331778028,-0.09702510460785138,0
-0.5448950327774589,-0.11422417369153913,0
-0.640848601428351,-0.0037922676866032753,0
-0.7908449435689826,-0.004182843432222064,0
-0.7246354537885621,-0.03099008167124216,0
-0.7156076688775026,-0.07040854115706671,0
-0.9229143834271899,0.147449071216997,0
-0.7741872363975466,0.09880890239094425,0
-0.7644363428722516,0.23109229692400587,0
-0.6112285619936697,-0.009458862586965443,0
-0.42876101690231483,-0.1487773608879704,0
-0.5905338015032067,0.023712479595452158,0
-0.7768096172138538,-0.14121044150990755,0
-0.755377903728591,-0.036532669960138854,0
-0.7363324926737378,-0.1540646874551411,0
-0.6167704050504556,-0.08392430900916671,0
-0.6806844602929397,0.1465637221496943,0
-0.6660642480803057,-0.030871162402388318,0
-0.5833442132635672,-0.00040682727159828186,0
-0.49797225447051263,-0.018265393939792766,0
-0.4237687752901036,-0.03594581015343616,0
-0.6597702989648669,-0.05138962423538963,0
-0.8383646930997702,0.05564339644893976,0
-0.7643032007280824,-0.009645372566367284,0
-0.7362903514158206,-0.06173743763002809,0
-0.8760722951232724,-0.05574921230623508,0
-0.8898555581710782,-0.10922624490963795,0
-0.7942363010181233,0.03594184635395071,0
-0.9069223024710268,0.16183178009075697,0
-0.9648182204379382,0.1252982237427034,0
-1.2696639574507347,0.13992723121026807,0
-0.8388464609120415,-0.04863045261611433,0
-0.8248056725789785,0.01683896222633994,0
-0.8958367271418497,-0.021924101543925812,0
-0.7729189789452711,0.03917865714614397,0
-0.7899321217580729,0.02028070698903294,0
-1.0406805584270808,-0.03381604728859944,0
-0.8572729239935253,-0.08638851771088171,0
-0.7712859246383461,-0.01780011498702193,0
-1.0212956800675521,0.04249416460559985,0
-0.9658207266808462,-0.019162984692154238,0
-0.7107709675664182,-0.0708284584680625,0
-0.4967481086257051,-0.16469582468803817,0
-0.7807245919830116,0.07094145350693461,0
-0.8546153198518633,-0.026045766405063307,0
-0.9199622338363912,0.03372584074121268,0
-0.8381567602831134,-0.02904347292670635,0
-0.9862898522947955,0.07275427450950107,0
-0.862016436303015,-0.020506833950164186,0
-0.9362736320714902,-0.037713084444327735,0
-1.0472467657388864,-0.10686316032136443,0
-0.7126272134441296,0.0968357997906693,0
-0.8316969773681909,-0.03487854650801892,0
-0.7767524757259368,0.03891358256914313,0
-0.9251533270266933,-0.04827944037395322,0
-0.8002264267958764,-0.15034593431468632,0
-0.8370466529037547,-0.13095609043373932,0
-0.8650117821293511,0.12119484924432915,0
-0.9694393354514226,0.004797364861621095,0
-0.8641538458091769,-0.04632555049824097,0
-0.8023216938389361,-0.12881088267662152,0
-0.6572117249597106,-0.09407845586728371,0
-0.6408201142571968,4.0910337937439765e-06,0
-0.7392892918764288,-0.10763165709069115,0
-0.8145361631442289,-0.02715057561133581,0
-0.7814943371139041,-0.013238712685188099,0
-0.8396052580378617,0.08452610506751633,0
